ts,scenario,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-02-13T18:28:13,idle_with_VPN,6.2,29.9,430.2832868390912,594.7809681793456,0.0,8578.249456558447,1.0,1362.49609375,50.663,48.0,1815.0,98.9,39.54296875,3,2084.00116109848,5.9,30.38671875,14,7352.14567232132,4.8,59.1015625,33,7354.463804960251,4.7,303.97265625,276,7349.079070091248,3.6,23.65625,10,7337.759062290192
2026-02-13T18:28:14,idle_with_VPN,5.3,29.9,1542.0765845439894,481.28504867933424,0.0,9671.033945204834,1.0,1362.49609375,50.605,49.0,1815.0,99.7,39.54296875,3,2085.3179519176483,7.1,108.67578125,33,7322.059808969498,4.7,59.6953125,33,7355.779411077499,2.4,30.3515625,13,7353.452587842941,1.2,48.73046875,12,7352.160444259644
2026-02-13T18:28:15,idle_with_VPN,5.8,29.9,2102.243117839492,0.0,0.0,71625.38306864907,1.0,1362.49609375,50.69,49.0,1815.0,99.5,39.54296875,3,2086.623462200165,9.6,108.67578125,33,7323.361905097961,4.8,63.7421875,33,7357.087626457214,4.8,30.3515625,13,7354.757680892944,1.2,4.6953125,405,1770996494.657411
2026-02-13T18:28:17,idle_with_VPN,5.1,29.9,1650.2596340019302,0.0,0.0,11702.672196800391,1.0,1362.49609375,50.72,49.0,1815.0,98.8,39.54296875,3,2087.934374332428,7.2,108.6796875,33,7324.672746419907,7.1,30.390625,14,7356.071269750595,3.6,59.1953125,33,7358.398027420044,2.4,44.15234375,19,7355.962907552719
2026-02-13T18:28:18,idle_with_VPN,6.0,29.9,268.90320089508424,369.74190123074084,0.0,280441.5927880369,0.0,1362.49609375,50.875,49.0,1815.0,99.1,39.54296875,3,2089.2426867485046,10.7,108.63671875,33,7325.984127283096,6.0,59.08984375,33,7359.704949378967,4.8,4.6953125,405,1770996497.2791486,2.4,30.3515625,13,7357.375341892242
2026-02-13T18:28:19,idle_with_VPN,5.0,29.9,0.0,0.0,0.0,494119.33669800754,0.0,1362.49609375,50.593,49.0,1815.0,99.1,39.54296875,3,2090.535365343094,7.3,108.59375,33,7327.276626110077,4.9,30.3515625,13,7358.658582448959,4.8,304.0234375,276,7355.589809179306,1.2,8.203125,15,7362.151028871536
2026-02-13T18:28:21,idle_with_VPN,5.4,29.9,0.0,0.0,0.0,9048.526504502452,0.0,1362.49609375,50.607,49.0,1815.0,99.8,38.9296875,3,2091.8341772556305,8.4,108.6796875,33,7328.574939250946,8.3,30.3515625,13,7359.978840351105,2.4,106.69140625,16,7319.231904745102,1.2,59.265625,33,7362.296349287033
2026-02-13T18:28:22,idle_with_VPN,5.7,29.9,0.0,56.56440259427571,0.0,13128.974938148687,0.0,1362.49609375,50.655,49.0,1815.0,99.6,39.546875,3,2093.1682648658752,10.6,108.671875,33,7329.906213998795,7.1,30.38671875,14,7361.308345794678,3.5,59.265625,33,7363.6302671432495,3.5,133.8515625,51,3718.574280977249
2026-02-13T18:28:23,idle_with_VPN,5.7,29.9,720.8245031251486,456.3710690645595,0.0,8897.724684278564,0.0,1362.49609375,50.855,49.0,1815.0,97.2,39.54296875,3,2094.48553442955,10.7,108.67578125,33,7331.225990772247,4.7,59.265625,33,7364.94704413414,3.6,304.04296875,276,7359.551789522171,2.4,30.3515625,13,7362.623008489609
2026-02-13T18:28:25,idle_with_VPN,5.3,29.9,0.0,41.10348607343669,0.0,6235.5510724739515,0.0,1362.49609375,50.69,49.0,1815.0,96.5,39.546875,3,2095.7978522777557,10.7,108.67578125,33,7332.537144184113,6.0,30.38671875,14,7363.9256365299225,2.4,170.140625,164,7344.018364906311,1.2,4.6953125,405,1770996503.8294713
2026-02-13T18:28:26,idle_with_VPN,5.5,29.9,38.29417914058898,41.3577134718361,0.0,109797.07043189672,0.0,1362.49609375,50.847,50.0,1815.0,99.4,39.546875,3,2097.102599620819,7.2,108.67578125,33,7333.84165096283,7.0,70.71875,22,7324.184473991394,4.7,30.3515625,13,7365.246103048325,3.6,59.265625,33,7367.564352273941
