ts,scenario,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-02-13T21:44:20,gaming,28.7,46.7,341627.89302388765,279266.4365106171,0.0,9932.074555777026,86.0,7953.33984375,155.845,63.0,1980.0,519.5,4635.63671875,85,2292.8657603263855,99.9,39.6875,3,2303.2450652122498,13.0,115.6640625,37,19087.97702717781,12.1,4.79296875,401,1771008259.2063644,6.1,345.4453125,95,19089.33208346367
2026-02-13T21:44:22,gaming,28.4,46.7,343802.16397534555,322353.5367334832,0.0,9692.080340212331,80.0,7953.33984375,155.636,63.0,1980.0,519.1,4635.63671875,85,2294.6798429489136,99.3,39.6875,3,2305.054486989975,15.6,115.66796875,37,19089.784023046494,14.7,30.3515625,13,19121.33532476425,12.1,345.4453125,95,19091.134531497955
2026-02-13T21:44:24,gaming,30.6,46.7,341077.71803019894,341972.88576598925,0.0,50704.77914073771,82.0,7953.33984375,155.348,63.0,1980.0,487.1,4635.63671875,85,2296.4537284374237,100.0,39.6875,3,2306.8519921302795,13.1,115.6640625,37,19091.58033967018,10.4,4.79296875,401,1771008262.8104937,3.5,345.4453125,95,19092.91895699501
2026-02-13T21:44:26,gaming,27.9,46.7,342007.9384499821,344339.66491498693,0.0,11630.238188820995,78.0,7953.33984375,154.441,62.0,1980.0,527.0,4635.63671875,85,2298.2206993103027,99.7,39.6875,3,2308.6233258247375,15.1,30.390625,14,19124.881520986557,15.0,115.66796875,37,19093.34919834137,6.2,345.4453125,95,19094.67517185211
2026-02-13T21:44:28,gaming,32.2,46.7,340067.0346000338,341765.2449021495,0.0,10649.088369175675,81.0,7953.33984375,156.351,63.0,1980.0,527.5,4635.63671875,85,2299.983250617981,98.9,39.6953125,3,2310.391450881958,11.5,115.66015625,37,19095.118500471115,9.6,345.4453125,95,19096.458924770355,7.0,4.79296875,401,1771008266.3497012
2026-02-13T21:44:29,gaming,27.7,46.7,343816.22365747264,310124.2991443745,439475.3375907653,60370.63556748143,81.0,7953.33984375,155.049,63.0,1980.0,507.4,4635.63671875,85,2301.788506269455,99.3,39.6953125,3,2312.184674024582,15.7,115.66015625,37,19096.910564899445,14.8,30.3515625,13,19128.441427230835,7.9,345.4296875,95,19098.247854471207
2026-02-13T21:44:31,gaming,29.1,46.7,344326.64582085464,305458.5640160493,0.0,8665.811280127291,83.0,7953.33984375,156.067,63.0,1980.0,488.4,4635.79296875,85,2303.5859246253967,99.7,39.6953125,3,2313.957132101059,10.6,115.66015625,37,19098.685358047485,9.7,4.79296875,401,1771008269.912772,9.6,345.4453125,95,19100.031428813934
2026-02-13T21:44:33,gaming,25.8,46.7,337588.3626250292,343656.6071361893,0.0,10656.978216317482,81.0,7953.33984375,155.983,63.0,1980.0,494.3,4635.79296875,85,2305.3658006191254,100.0,39.5625,3,2315.738625049591,13.3,30.390625,14,19132.011438846588,11.4,345.4375,95,19101.808596372604,9.6,115.4921875,37,19100.47265934944
2026-02-13T21:44:35,gaming,28.4,46.7,341049.1753705533,253445.40168757518,0.0,52597.711671722216,81.0,7953.33984375,155.733,63.0,1980.0,495.6,4635.79296875,85,2307.090263366699,99.6,39.55859375,3,2317.4941842556,11.5,4.79296875,401,1771008273.4581056,9.9,345.4453125,95,19103.542640686035,8.9,115.546875,37,19102.223534345627
2026-02-13T21:44:36,gaming,27.9,46.6,343143.54733705136,290442.4394330546,0.0,12049.509950886044,81.0,7953.33984375,157.418,63.0,1980.0,478.2,4635.83984375,86,2308.8444085121155,99.7,39.55859375,3,2319.2489993572235,9.8,115.55078125,37,19103.97454237938,8.9,30.390625,14,19135.51077771187,8.0,345.4453125,95,19105.29945921898
2026-02-13T21:44:38,gaming,28.4,46.6,343560.4581450908,254175.81213845056,0.0,24590.79796745058,83.0,7953.33984375,156.541,63.0,1980.0,469.4,4635.8515625,86,2310.582384824753,98.5,39.5625,3,2320.993095636368,14.5,345.4453125,95,19107.028335809708,12.6,115.55859375,37,19105.71518778801,6.3,4.79296875,401,1771008276.9526129
2026-02-13T21:44:40,gaming,27.4,46.7,340827.461422246,311643.8293373074,0.0,4137.917371223632,85.0,7953.33984375,156.937,63.0,1980.0,512.4,4635.8515625,86,2312.32595038414,98.9,39.5625,3,2322.7310450077057,11.6,30.3515625,13,19138.99915599823,7.1,345.4453125,95,19108.7806994915,6.3,399.6015625,277,19136.002155065536
2026-02-13T21:44:42,gaming,29.0,46.7,336484.0758649956,293711.2544801143,0.0,17022.685230516287,84.0,7953.33984375,158.394,63.0,1980.0,475.0,4635.8515625,86,2314.046147584915,98.7,39.5625,3,2324.4735441207886,10.1,345.4296875,95,19110.48668241501,9.0,115.578125,37,19109.19658780098,5.4,4.79296875,401,1771008280.42862
