ts,scenario,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-02-15T02:31:32,Spotify,6.0,28.5,0.0,0.0,0.0,10216.411579421385,0.0,1585.40625,51.518,49.0,1815.0,97.5,39.66015625,2,146.14242720603943,12.7,80.85546875,148,37767.97498488426,5.5,66.1171875,37,37737.83801531792,3.8,16.0234375,13,37765.653302669525,2.7,34.44140625,22,205.5104100704193
2026-02-15T02:31:34,Spotify,6.2,28.5,534532.0158099462,17400.309571266065,0.0,107733.45852118781,0.0,1585.40625,51.676,49.0,1815.0,97.3,39.66015625,2,147.82739877700806,13.2,66.12109375,37,37739.48954820633,12.8,80.83984375,148,37769.685844898224,4.7,266.48828125,94,37739.60047841072,4.6,16.0546875,14,37767.352655887604
2026-02-15T02:31:35,Spotify,6.9,28.5,2983.3567986716444,3129.3612096996203,19934.468919019666,618591.488643329,0.0,1585.40625,51.352,48.0,1815.0,99.0,39.6640625,2,149.4838194847107,13.3,80.87109375,148,37771.33081483841,12.4,299.20703125,37,219.15788793563843,4.7,16.05859375,14,37769.00301671028,4.7,266.48828125,94,37741.25611948967
2026-02-15T02:31:37,Spotify,6.3,28.5,0.0,0.0,9982.463260711038,142874.00541892674,1.0,1585.40625,51.39,48.0,1815.0,99.1,39.66796875,3,151.13924860954285,12.4,80.87109375,148,37772.973900318146,5.7,66.12109375,37,37742.79786658287,2.8,284.30859375,89,37770.620706796646,2.8,16.0234375,13,37770.66013741493
2026-02-15T02:31:39,Spotify,6.7,28.5,47870.85892708814,7182.315111267779,434152.4597058944,1641330.6413455084,0.0,1585.40625,51.219,48.0,1815.0,100.1,39.6640625,3,152.7782266139984,13.2,80.86328125,148,37774.63431453705,6.7,66.09375,37,37744.42309975624,4.8,16.0234375,13,37772.30028104782,3.8,4.09765625,411,1771111897.578833
2026-02-15T02:31:40,Spotify,6.6,28.5,874.0273136549438,3235.6293631209146,10113.039199804096,43296.44907416128,0.0,1585.40625,51.334,48.0,1815.0,99.6,39.66796875,3,154.42584776878357,11.6,80.88671875,148,37776.2562789917,7.5,66.09375,37,37746.08414673805,3.8,16.0625,14,37773.94174146652,3.8,266.5546875,95,37746.195215940475
2026-02-15T02:31:42,Spotify,6.1,28.5,83.48923584086289,2884.8834513932698,0.0,24909.824379800473,0.0,1585.40625,51.241,47.0,1815.0,96.8,39.66796875,3,156.08891916275024,14.1,80.84765625,148,37777.92117977142,5.6,66.19921875,37,37747.74643468857,1.9,21.60546875,36,37777.93900299072,1.9,16.05859375,14,37775.604137182236
2026-02-15T02:31:44,Spotify,6.1,28.5,4805.481517956423,2672.9140077388797,0.0,5533.14813461849,0.0,1585.40625,50.913,47.0,1815.0,98.4,39.66796875,3,157.72527956962585,12.2,80.828125,148,37779.582637786865,8.7,66.2265625,37,37749.369982242584,6.7,16.0234375,13,37777.24510407448,3.8,283.30859375,89,37777.20950746536
2026-02-15T02:31:45,Spotify,5.8,28.5,2536.8382004411246,677.1468139978737,20171.58800098393,170197.77375830192,1.0,1585.40625,51.126,47.0,1815.0,98.7,39.67578125,3,159.35614728927612,16.3,70.15625,56,37777.58723139763,15.4,80.88671875,148,37781.21035218239,6.7,66.203125,37,37751.01143908501,2.9,266.875,95,37751.12220597267
2026-02-15T02:31:47,Spotify,6.4,28.5,272.3388818327992,921.2905416956405,0.0,32032.94091179303,0.0,1585.40625,50.772,47.0,1815.0,100.0,39.67578125,3,161.0121042728424,12.5,80.8515625,148,37782.83893990517,11.3,66.203125,37,37752.66563510895,4.8,16.0234375,14,37780.52330613136,1.9,4.09765625,411,1771111905.7859154
2026-02-15T02:31:49,Spotify,6.7,28.5,59702.06124867753,11250.442535258595,9800.991678506769,245331.07295262258,0.0,1585.40625,50.808,47.0,1815.0,97.2,39.67578125,3,162.68399810791016,14.9,80.828125,148,37784.51147174835,8.5,66.20703125,37,37754.32522082329,5.6,16.05859375,14,37782.19218540192,3.8,266.8359375,95,37754.43629741669
2026-02-15T02:31:50,Spotify,6.2,28.5,543.3346005050796,173.4046597356637,29905.915211674885,163547.97381384703,0.0,1585.40625,50.982,48.0,1815.0,100.3,39.67578125,3,164.33499264717102,16.2,80.86328125,148,37786.153228998184,3.8,16.05859375,14,37783.85472750664,3.6,66.21484375,37,37756.04784536362,1.9,4.09765625,411,1771111909.0999038
2026-02-15T02:31:52,Spotify,7.4,28.5,547.9798065197328,1172.8489262055853,82260.08907085749,287616.5257156053,1.0,1585.40625,50.832,48.0,1815.0,99.5,39.67578125,3,166.0462830066681,12.5,80.8828125,148,37787.897332668304,7.3,282.3125,89,37785.5341155529,5.7,321.18359375,72,602.9745841026306,4.8,66.21484375,37,37757.69087648392
2026-02-15T02:31:54,Spotify,6.7,28.5,1112.7683269042193,945.517355114995,210018.38816674345,1178540.6871678417,0.0,1585.40625,50.855,48.0,1815.0,100.2,39.67578125,3,167.69863080978394,13.4,80.875,148,37789.53437781334,7.6,16.0234375,13,37787.2061188221,3.8,66.21484375,37,37759.351321935654,2.9,21.60546875,36,37789.543439388275
2026-02-15T02:31:55,Spotify,6.6,28.5,431.0579140251071,267.1344819310523,0.0,18961.691226524148,0.0,1585.40625,50.888,48.0,1815.0,99.6,39.67578125,3,169.31401300430298,14.2,80.859375,148,37791.185185432434,8.8,66.22265625,37,37760.95842719078,8.6,16.0234375,14,37788.84079885483,4.9,266.83984375,95,37761.06960988045
2026-02-15T02:31:57,Spotify,7.5,28.5,193.50917843878705,81.86926780102529,0.0,66686.23995428969,0.0,1585.40625,50.947,48.0,1815.0,98.5,39.6796875,3,170.9329617023468,16.5,80.84765625,148,37792.795667886734,6.8,16.0625,14,37790.44904637337,4.8,66.234375,37,37762.58798456192,3.9,279.0078125,86,239.81683707237244
2026-02-15T02:31:58,Spotify,7.1,28.5,501.4856192982436,548.9563453968638,19942.573753840832,177925.15021004868,1.0,1585.40625,51.144,49.0,1815.0,100.4,39.67578125,3,172.58220386505127,13.3,80.90625,148,37794.44069623947,5.7,21.4765625,36,37794.4442255497,5.7,66.2421875,37,37764.22875237465,4.8,266.83984375,95,37764.339668512344
2026-02-15T02:32:00,Spotify,5.8,28.5,0.0,0.0,10057.030284448409,71656.34077669491,0.0,1585.40625,51.051,49.0,1815.0,99.2,39.67578125,3,174.23664140701294,15.4,80.87109375,148,37796.06756615639,7.6,16.0234375,13,37793.745069265366,4.7,66.2421875,37,37765.89159011841,3.8,137.5859375,277,37790.98009133339
2026-02-15T02:32:02,Spotify,6.7,28.5,22297.68462744178,7744.82557639842,39179.0728656771,198650.14288925342,0.0,1585.40625,51.1,49.0,1815.0,100.1,39.6796875,3,175.92307472229004,13.0,80.8359375,148,37797.751155376434,9.3,296.75,37,245.60407495498657,5.6,66.23828125,37,37767.57948422432,5.5,16.05859375,14,37795.43914580345
2026-02-15T02:32:04,Spotify,7.2,28.5,40795.12644834943,3571.558920309278,58477.436392752046,148325.58085036586,0.0,1585.40625,51.121,49.0,1815.0,99.1,39.67578125,3,177.57894325256348,14.9,80.87890625,148,37799.420318841934,7.5,66.24609375,37,37769.23999810219,6.5,4.09765625,411,1771111922.3669858,4.7,279.02734375,86,246.45298314094543
2026-02-15T02:32:05,Spotify,6.3,28.4,0.0,32.57861324381514,1139199.2949872853,60543.129560061796,1.0,1585.40625,51.073,49.0,1815.0,99.8,39.67578125,3,179.3321623802185,13.2,80.87890625,148,37801.07985162735,8.1,16.0234375,14,37798.823471307755,8.0,221.63671875,26,630.346521615982,6.2,66.25,37,37770.99087572098
2026-02-15T02:32:07,Spotify,7.8,28.5,109473.80718465734,12905.629805603794,217440.65419032428,1288569.6832327147,1.0,1585.40625,51.163,49.0,1815.0,98.9,39.671875,3,180.97466015815735,15.2,80.8515625,148,37802.828120708466,10.5,66.26171875,37,37772.62452197075,8.9,278.9140625,86,249.85371088981628,6.2,4.1015625,411,1771111925.7758381
2026-02-15T02:32:09,Spotify,6.8,28.5,595.0827091693261,595.0827091693261,705050.0593926826,1731779.2083832768,1.0,1585.40625,51.136,50.0,1815.0,99.1,39.66796875,3,182.59947514533997,13.4,80.859375,148,37804.45454454422,5.8,66.265625,37,37774.248722314835,4.8,16.0625,13,37802.1157913208,4.7,28.77734375,22,31949.02666783333
2026-02-15T02:32:10,Spotify,7.3,28.5,394.95037193864056,1152.19059501242,19818.887883132273,155454.40183331876,0.0,1585.40625,51.299,50.0,1815.0,99.5,39.66796875,3,184.24769496917725,16.0,80.859375,148,37806.11053967476,3.8,4.10546875,411,1771111929.055837,3.8,280.0234375,88,37803.73843574524,2.9,21.55078125,36,37806.11031460762
2026-02-15T02:32:12,Spotify,5.7,28.5,71.66354171085439,67.33901764209594,253046.43693763757,1133331.7294344443,0.0,1585.40625,51.245,50.0,1815.0,98.4,39.66796875,3,185.85136008262634,13.5,80.83984375,148,37807.731545209885,5.9,16.05859375,14,37805.37130236626,4.9,66.171875,37,37777.50641417503,2.9,21.55078125,36,37807.72677516937
2026-02-15T02:32:13,Spotify,7.2,28.4,645.065541097629,494.5502481748489,0.0,96251.15090937879,0.0,1585.40625,51.222,50.0,1815.0,98.1,39.66796875,3,187.57062578201294,13.5,80.890625,148,37809.35751366615,8.2,433.6171875,11,219.09835076332092,6.3,66.1640625,37,37779.22803401947,5.5,16.0234375,13,37807.06826519966
2026-02-15T02:32:15,Spotify,6.3,28.4,15817.59894576949,10702.057664291931,0.0,90803.0599365384,0.0,1585.40625,51.335,50.0,1815.0,98.2,38.94921875,3,189.19412970542908,13.8,80.890625,148,37811.056848049164,5.8,66.1640625,37,37780.84494018555,3.8,16.0234375,13,37808.71670460701,2.9,266.81640625,95,37780.95607614517
2026-02-15T02:32:17,Spotify,6.4,28.4,0.0,181.65829228358737,60534.70089710432,256957.1939121876,0.0,1585.40625,51.223,50.0,1815.0,99.5,39.66796875,3,190.81189799308777,11.5,80.89453125,148,37812.68140029907,10.6,66.1640625,37,37782.46135997772,6.8,266.5625,95,37782.57185125351,5.8,137.51171875,277,37807.554230213165
